path,method,role,status,content_type,schema
/api/v2/watchlist/add,POST,SUPER_ADMIN,422,application/json,json
/api/v2/watchlist/add,POST,ADMIN,422,application/json,json
/api/v2/watchlist/add,POST,USER,422,application/json,json
/api/v2/watchlist/add,POST,SUPER_USER,422,application/json,json
/api/v2/watchlist/remove,POST,GUEST,401,application/json,json
/api/v2/watchlist/remove,POST,SUPER_ADMIN,422,application/json,json
/api/v2/watchlist/remove,POST,ADMIN,422,application/json,json
/api/v2/watchlist/remove,POST,USER,422,application/json,json
/api/v2/watchlist/remove,POST,SUPER_USER,422,application/json,json
/api/v2/trading/orders,POST,GUEST,401,application/json,json
/api/v2/trading/orders,POST,SUPER_ADMIN,400,application/json,json
/api/v2/trading/orders,POST,ADMIN,400,application/json,json
/api/v2/trading/orders,POST,USER,400,application/json,json
/api/v2/trading/orders,POST,SUPER_USER,400,application/json,json
/api/v2/trading/orders,GET,GUEST,401,application/json,json
/api/v2/trading/orders,GET,SUPER_ADMIN,200,application/json,json
/api/v2/trading/orders,GET,ADMIN,200,application/json,json
/api/v2/trading/orders,GET,USER,200,application/json,json
/api/v2/trading/orders,GET,SUPER_USER,200,application/json,json
/api/v2/trading/orders/executed,GET,GUEST,401,application/json,json
/api/v2/trading/orders/executed,GET,SUPER_ADMIN,200,application/json,json
/api/v2/trading/orders/executed,GET,ADMIN,200,application/json,json
/api/v2/trading/orders/executed,GET,USER,200,application/json,json
/api/v2/trading/orders/executed,GET,SUPER_USER,200,application/json,json
/api/v2/trading/orders/historic/orders,GET,GUEST,401,application/json,json
/api/v2/trading/orders/historic/orders,GET,SUPER_ADMIN,200,application/json,json
/api/v2/trading/orders/historic/orders,GET,ADMIN,200,application/json,json
/api/v2/trading/orders/historic/orders,GET,USER,403,application/json,json
/api/v2/trading/orders/historic/orders,GET,SUPER_USER,403,application/json,json
/api/v2/trading/orders/{order_id},GET,GUEST,401,application/json,json
/api/v2/trading/orders/{order_id},GET,SUPER_ADMIN,404,application/json,json
/api/v2/trading/orders/{order_id},GET,ADMIN,404,application/json,json
/api/v2/trading/orders/{order_id},GET,USER,404,application/json,json
/api/v2/trading/orders/{order_id},GET,SUPER_USER,404,application/json,json
/api/v2/trading/orders/{order_id},DELETE,GUEST,401,application/json,json
/api/v2/trading/orders/{order_id},DELETE,SUPER_ADMIN,404,application/json,json
/api/v2/trading/orders/{order_id},DELETE,ADMIN,404,application/json,json
/api/v2/trading/orders/{order_id},DELETE,USER,404,application/json,json
/api/v2/trading/orders/{order_id},DELETE,SUPER_USER,404,application/json,json
/api/v2/portfolio/positions/,GET,GUEST,401,application/json,json
/api/v2/portfolio/positions/,GET,SUPER_ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/,GET,ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/,GET,USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/,GET,SUPER_USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions,GET,GUEST,401,application/json,json
/api/v2/portfolio/positions,GET,SUPER_ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions,GET,ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions,GET,USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions,GET,SUPER_USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/equity-holdings/,GET,GUEST,401,application/json,json
/api/v2/portfolio/positions/equity-holdings/,GET,SUPER_ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/equity-holdings/,GET,ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/equity-holdings/,GET,USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/equity-holdings/,GET,SUPER_USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/equity-holdings,GET,GUEST,401,application/json,json
/api/v2/portfolio/positions/equity-holdings,GET,SUPER_ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/equity-holdings,GET,ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/equity-holdings,GET,USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/equity-holdings,GET,SUPER_USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/{position_id}/close,POST,GUEST,401,application/json,json
/api/v2/portfolio/positions/{position_id}/close,POST,SUPER_ADMIN,500,application/json,json
/api/v2/portfolio/positions/{position_id}/close,POST,ADMIN,500,application/json,json
/api/v2/portfolio/positions/{position_id}/close,POST,USER,500,application/json,json
/api/v2/portfolio/positions/{position_id}/close,POST,SUPER_USER,500,application/json,json
/api/v2/portfolio/positions/pnl/summary/,GET,GUEST,401,application/json,json
/api/v2/portfolio/positions/pnl/summary/,GET,SUPER_ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/summary/,GET,ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/summary/,GET,USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/summary/,GET,SUPER_USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/summary,GET,GUEST,401,application/json,json
/api/v2/portfolio/positions/pnl/summary,GET,SUPER_ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/summary,GET,ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/summary,GET,USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/summary,GET,SUPER_USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/historic/,GET,GUEST,401,application/json,json
/api/v2/portfolio/positions/pnl/historic/,GET,SUPER_ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/historic/,GET,ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/historic/,GET,USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/historic/,GET,SUPER_USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/historic,GET,GUEST,401,application/json,json
/api/v2/portfolio/positions/pnl/historic,GET,SUPER_ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/historic,GET,ADMIN,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/historic,GET,USER,500,text/plain; charset=utf-8,non-json
/api/v2/portfolio/positions/pnl/historic,GET,SUPER_USER,500,text/plain; charset=utf-8,non-json
/api/v2/ledger,GET,GUEST,401,application/json,json
/api/v2/ledger,GET,SUPER_ADMIN,200,application/json,json
/api/v2/ledger,GET,ADMIN,200,application/json,json
/api/v2/ledger,GET,USER,200,application/json,json
/api/v2/ledger,GET,SUPER_USER,200,application/json,json
/api/v2/payouts/,GET,GUEST,401,application/json,json
/api/v2/payouts/,GET,SUPER_ADMIN,200,application/json,json
/api/v2/payouts/,GET,ADMIN,200,application/json,json
/api/v2/payouts/,GET,USER,403,application/json,json
/api/v2/payouts/,GET,SUPER_USER,403,application/json,json
/api/v2/payouts/,POST,GUEST,401,application/json,json
/api/v2/payouts/,POST,SUPER_ADMIN,422,application/json,json
/api/v2/payouts/,POST,ADMIN,422,application/json,json
/api/v2/payouts/,POST,USER,422,application/json,json
/api/v2/payouts/,POST,SUPER_USER,422,application/json,json
/api/v2/payouts,GET,GUEST,401,application/json,json
/api/v2/payouts,GET,SUPER_ADMIN,200,application/json,json
/api/v2/payouts,GET,ADMIN,200,application/json,json
/api/v2/payouts,GET,USER,403,application/json,json
/api/v2/payouts,GET,SUPER_USER,403,application/json,json
/api/v2/payouts,POST,GUEST,401,application/json,json
/api/v2/payouts,POST,SUPER_ADMIN,422,application/json,json
/api/v2/payouts,POST,ADMIN,422,application/json,json
/api/v2/payouts,POST,USER,422,application/json,json
/api/v2/payouts,POST,SUPER_USER,422,application/json,json
/api/v2/payouts/{payout_id}/,PATCH,GUEST,401,application/json,json
/api/v2/payouts/{payout_id}/,PATCH,SUPER_ADMIN,422,application/json,json
/api/v2/payouts/{payout_id}/,PATCH,ADMIN,422,application/json,json
/api/v2/payouts/{payout_id}/,PATCH,USER,403,application/json,json
/api/v2/payouts/{payout_id}/,PATCH,SUPER_USER,403,application/json,json
/api/v2/payouts/{payout_id},PATCH,GUEST,401,application/json,json
/api/v2/payouts/{payout_id},PATCH,SUPER_ADMIN,422,application/json,json
/api/v2/payouts/{payout_id},PATCH,ADMIN,422,application/json,json
/api/v2/payouts/{payout_id},PATCH,USER,403,application/json,json
/api/v2/payouts/{payout_id},PATCH,SUPER_USER,403,application/json,json
/api/v2/auth/login,POST,GUEST,422,application/json,json
/api/v2/auth/login,POST,SUPER_ADMIN,422,application/json,json
/api/v2/auth/login,POST,ADMIN,422,application/json,json
/api/v2/auth/login,POST,USER,422,application/json,json
/api/v2/auth/login,POST,SUPER_USER,422,application/json,json
/api/v2/auth/logout,POST,GUEST,200,application/json,json
/api/v2/auth/logout,POST,SUPER_ADMIN,200,application/json,json
/api/v2/auth/logout,POST,ADMIN,200,application/json,json
/api/v2/auth/logout,POST,USER,200,application/json,json
/api/v2/auth/logout,POST,SUPER_USER,200,application/json,json
/api/v2/auth/me,GET,GUEST,401,application/json,json
/api/v2/auth/me,GET,SUPER_ADMIN,401,application/json,json
/api/v2/auth/me,GET,ADMIN,401,application/json,json
/api/v2/auth/me,GET,USER,401,application/json,json
/api/v2/auth/me,GET,SUPER_USER,401,application/json,json
/api/v2/auth/portal/signup,POST,GUEST,422,application/json,json
/api/v2/auth/portal/signup,POST,SUPER_ADMIN,422,application/json,json
/api/v2/auth/portal/signup,POST,ADMIN,422,application/json,json
/api/v2/auth/portal/signup,POST,USER,422,application/json,json
/api/v2/auth/portal/signup,POST,SUPER_USER,422,application/json,json
/api/v2/auth/portal/users,GET,GUEST,401,application/json,json
/api/v2/auth/portal/users,GET,SUPER_ADMIN,401,application/json,json
/api/v2/auth/portal/users,GET,ADMIN,401,application/json,json
/api/v2/auth/portal/users,GET,USER,401,application/json,json
/api/v2/auth/portal/users,GET,SUPER_USER,401,application/json,json
/api/v2/trading/basket-orders,GET,GUEST,401,application/json,json
/api/v2/trading/basket-orders,GET,SUPER_ADMIN,401,application/json,json
/api/v2/trading/basket-orders,GET,ADMIN,401,application/json,json
/api/v2/trading/basket-orders,GET,USER,401,application/json,json
/api/v2/trading/basket-orders,GET,SUPER_USER,401,application/json,json
/api/v2/trading/basket-orders,POST,GUEST,401,application/json,json
/api/v2/trading/basket-orders,POST,SUPER_ADMIN,401,application/json,json
/api/v2/trading/basket-orders,POST,ADMIN,401,application/json,json
/api/v2/trading/basket-orders,POST,USER,401,application/json,json
/api/v2/trading/basket-orders,POST,SUPER_USER,401,application/json,json
/api/v2/trading/basket-orders/execute,POST,GUEST,401,application/json,json
/api/v2/trading/basket-orders/execute,POST,SUPER_ADMIN,401,application/json,json
/api/v2/trading/basket-orders/execute,POST,ADMIN,401,application/json,json
/api/v2/trading/basket-orders/execute,POST,USER,401,application/json,json
/api/v2/trading/basket-orders/execute,POST,SUPER_USER,401,application/json,json
/api/v2/trading/basket-orders/{basket_id},DELETE,GUEST,404,application/json,json
/api/v2/trading/basket-orders/{basket_id},DELETE,SUPER_ADMIN,404,application/json,json
/api/v2/trading/basket-orders/{basket_id},DELETE,ADMIN,404,application/json,json
/api/v2/trading/basket-orders/{basket_id},DELETE,USER,404,application/json,json
/api/v2/trading/basket-orders/{basket_id},DELETE,SUPER_USER,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/legs,POST,GUEST,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/legs,POST,SUPER_ADMIN,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/legs,POST,ADMIN,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/legs,POST,USER,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/legs,POST,SUPER_USER,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/margin,POST,GUEST,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/margin,POST,SUPER_ADMIN,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/margin,POST,ADMIN,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/margin,POST,USER,404,application/json,json
/api/v2/trading/basket-orders/{basket_id}/margin,POST,SUPER_USER,404,application/json,json
/api/v2/margin/calculate,POST,GUEST,200,application/json,json
/api/v2/margin/calculate,POST,SUPER_ADMIN,200,application/json,json
/api/v2/margin/calculate,POST,ADMIN,200,application/json,json
/api/v2/margin/calculate,POST,USER,200,application/json,json
/api/v2/margin/calculate,POST,SUPER_USER,200,application/json,json
/api/v2/margin/account,GET,GUEST,401,application/json,json
/api/v2/margin/account,GET,SUPER_ADMIN,401,application/json,json
/api/v2/margin/account,GET,ADMIN,401,application/json,json
/api/v2/margin/account,GET,USER,401,application/json,json
/api/v2/margin/account,GET,SUPER_USER,401,application/json,json
/api/v2/margin/span-data,GET,GUEST,200,application/json,json
/api/v2/margin/span-data,GET,SUPER_ADMIN,200,application/json,json
/api/v2/margin/span-data,GET,ADMIN,200,application/json,json
/api/v2/margin/span-data,GET,USER,200,application/json,json
/api/v2/margin/span-data,GET,SUPER_USER,200,application/json,json
/api/v2/margin/nse-refresh,POST,GUEST,ERR,,ReadTimeout
/api/v2/margin/nse-refresh,POST,SUPER_ADMIN,ERR,,ReadTimeout
/api/v2/margin/nse-refresh,POST,ADMIN,ERR,,ReadTimeout
/api/v2/margin/nse-refresh,POST,USER,ERR,,ReadTimeout
/api/v2/margin/nse-refresh,POST,SUPER_USER,ERR,,ReadTimeout
/api/v2/subscriptions/search,GET,GUEST,200,application/json,json
/api/v2/subscriptions/search,GET,SUPER_ADMIN,200,application/json,json
/api/v2/subscriptions/search,GET,ADMIN,ERR,,ReadTimeout
/api/v2/subscriptions/search,GET,USER,200,application/json,json
/api/v2/subscriptions/search,GET,SUPER_USER,200,application/json,json
/api/v2/instruments/search,GET,GUEST,200,application/json,json
/api/v2/instruments/search,GET,SUPER_ADMIN,200,application/json,json
/api/v2/instruments/search,GET,ADMIN,ERR,,ReadTimeout
/api/v2/instruments/search,GET,USER,200,application/json,json
/api/v2/instruments/search,GET,SUPER_USER,200,application/json,json
/api/v2/instruments/futures/search,GET,GUEST,ERR,,ReadTimeout
/api/v2/instruments/futures/search,GET,SUPER_ADMIN,200,application/json,json
/api/v2/instruments/futures/search,GET,ADMIN,200,application/json,json
/api/v2/instruments/futures/search,GET,USER,200,application/json,json
/api/v2/instruments/futures/search,GET,SUPER_USER,200,application/json,json
/api/v2/options/strikes/search,GET,GUEST,200,application/json,json
/api/v2/options/strikes/search,GET,SUPER_ADMIN,200,application/json,json
/api/v2/options/strikes/search,GET,ADMIN,200,application/json,json
/api/v2/options/strikes/search,GET,USER,200,application/json,json
/api/v2/options/strikes/search,GET,SUPER_USER,200,application/json,json
/health,GET,GUEST,200,application/json,json
/health,GET,SUPER_ADMIN,200,application/json,json
/health,GET,ADMIN,200,application/json,json
/health,GET,USER,200,application/json,json
/health,GET,SUPER_USER,200,application/json,json
/api/v2/health,GET,GUEST,200,application/json,json
/api/v2/health,GET,SUPER_ADMIN,200,application/json,json
/api/v2/health,GET,ADMIN,200,application/json,json
/api/v2/health,GET,USER,200,application/json,json
/api/v2/health,GET,SUPER_USER,200,application/json,json
